# Species	Genes	Alg.-Conn.	Anoxybacillus_flavithermus_WK1_ASM1904v1_genomic.g2d.faa	Bacillus_amyloliquefaciens_XH7_ASM22164v1_genomic.g2d.faa	Bacillus_anthracis_Ames_ASM83306v1_genomic.g2d.faa	Bacillus_clausii_KSM-K16_ASM982v1_genomic.g2d.faa	Bacillus_licheniformis_DSM_13___ATCC_14580_ASM842v1_genomic.g2d.faa	Bacillus_licheniformis_SCDB_14_ASM207409v1_genomic.g2d.faa	Bacillus_megaterium_DSM_319_ASM2580v1_genomic.g2d.faa	Bacillus_subtilis_subsp_subtilis_str_168_ASM904v1_genomic.g2d.faa	Bacillus_thuringiensis_BMB171_ASM9216v1_genomic.g2d.faa	Clostridioides_difficile_630_ASM920v1_genomic.g2d.faa	Clostridium_acetobutylicum_ATCC_824_ASM876v1_genomic.g2d.faa	Clostridium_beijerinckii_NCIMB_8052_ASM1696v1_genomic.g2d.faa	Clostridium_botulinum_A_str_ATCC_3502_ASM6358v1_genomic.g2d.faa	Clostridium_kluyveri_DSM_555_ASM1650v1_genomic.g2d.faa	Clostridium_novyi_NT_ASM1412v1_genomic.g2d.faa	Clostridium_perfringens_ATCC_13124_ASM1328v1_genomic.g2d.faa	Clostridium_tetani_E88_Massachusetts_substr_E88_ASM762v1_genomic.g2d.faa	Corynebacterium_glutamicum_CP_ASM144786v2_genomic.g2d.faa	Enterococcus_faecalis_V583_ASM778v1_genomic.g2d.faa	Geobacillus_kaustophilus_HTA426_ASM978v1_genomic.g2d.faa	Lactobacillus_acidophilus_NCFM_ASM1198v1_genomic.g2d.faa	Lactobacillus_brevis_ATCC_367_ASM1446v1_genomic.g2d.faa	Lactobacillus_casei_BL23_ASM2648v1_genomic.g2d.faa	Lactobacillus_delbrueckii_subsp_bulgaricus_ATCC_BAA-365_ASM1440v1_genomic.g2d.faa	Lactobacillus_fermentum_IFO_3956_ASM1014v1_genomic.g2d.faa	Lactobacillus_helveticus_DPC_4571_ASM1538v1_genomic.g2d.faa	Lactobacillus_johnsonii_NCC_533_ASM806v1_genomic.g2d.faa	Lactobacillus_pentosus_BGM48_ASM285001v1_genomic.g2d.faa	Lactobacillus_plantarum_WCFS1_NCIMB8826_ASM20385v3_genomic.g2d.faa	Lactobacillus_reuteri_JCM_1112_ASM1000v1_genomic.g2d.faa	Lactobacillus_rhamnosus_GG_ASM335345v1_genomic.g2d.faa	Lactobacillus_sakei_DS4_ASM295365v1_genomic.g2d.faa	Lactobacillus_salivarius_UCC118_ASM892v1_genomic.g2d.faa	Lactococcus_lactis_subsp_cremoris_MG1363_ASM942v1_genomic.g2d.faa	Leuconostoc_mesenteroides_subsp_mesenteroides_ATCC_8293_ASM1444v1_genomic.g2d.faa	Oenococcus_oeni_PSU-1_ASM1438v1_genomic.g2d.faa	Paenibacillus_polymyxa_SQR-21_SQR21_ASM59798v1_genomic.g2d.faa	Pediococcus_pentosaceus_ATCC_25745_ASM1450v1_genomic.g2d.faa	Staphylococcus_aureus_subsp_aureus_NCTC_8325_ASM1342v1_genomic.g2d.faa	Streptococcus_agalactiae_2603V_R_ASM726v1_genomic.g2d.faa	Streptococcus_anginosus_J4211_ASM141263v1_genomic.g2d.faa	Streptococcus_dysgalactiae_subsp_equisimilis_GGS_124_ASM1070v1_genomic.g2d.faa	Streptococcus_equi_subsp_zooepidemicus_MGCS10565_MGCS10565_ATCC_BAA1716_ASM2076v1_genomic.g2d.faa	Streptococcus_gallolyticus_UCN34_ASM2718v1_genomic.g2d.faa	Streptococcus_gordonii_str_Challis_substr_CH1_ASM1700v1_genomic.g2d.faa	Streptococcus_intermedius_JTH08_ASM30680v1_genomic.g2d.faa	Streptococcus_lutetiensis_033_ASM44153v1_genomic.g2d.faa	Streptococcus_mitis_B6_ASM2716v1_genomic.g2d.faa	Streptococcus_mutans_UA159_ASM746v2_genomic.g2d.faa	Streptococcus_pneumoniae_D39_ASM1436v2_genomic.g2d.faa	Streptococcus_pyogenes_HSC5_ASM42204v1_genomic.g2d.faa	Streptococcus_pyogenes_MGAS5005_ASM1176v2_genomic.g2d.faa	Streptococcus_suis_P1_7_ASM9190v1_genomic.g2d.faa	Streptococcus_thermophilus_CNRZ1066_ASM1184v1_genomic.g2d.faa	Streptococcus_uberis_0140J_ASM954v1_genomic.g2d.faa	Tetragenococcus_halophilus_MJ4_ASM171281v1_genomic.g2d.faa
35	35	0.00153	Aflv_0907	BAXH7_02590	BF25_RS03650	*	BLi02645	B14_RS09070	BMD_4478	BSU24700	BMB171_C3908	*	*	*	*	*	*	*	*	*	*	GK2432	*	*	LCABL_11900	*	LAF_0547	*	*	BB562_06250	lp_2246	*	DU507_05165	C0213_07215	LSL_0427	llmg_2405	*	*	*	PEPE_1235	SAOUHSC_01639	*	SanJ4211_0221	SDEG_0137	Sez_0118	GALLO_0090	SGO_1921	SCIM_RS08230	KE3_RS00250	smi_0208	SMU_1983	SPD_1860	L897_00690	M5005_Spy0089	SSU0129	str1862	SUB0121	AC806_RS01075
4	4	0.695	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	BB562_03085	lp_2959	*	*	*	*	*	*	OEOE_0634	*	PEPE_1126	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.298	*	*	*	*	BLi01025	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	BB562_01240	lp_0274	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
14	14	0.466	*	*	*	ABC1389	*	*	*	*	*	*	*	*	*	*	*	*	*	*	EF_1211	*	LBA1401	LVIS_B09	LCABL_04690	*	LAF_1460	*	*	BB562_05020	lp_2544	*	DU507_02525	C0213_03105	LSL_0137	*	LEUM_0104	*	*	PEPE_1619	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC806_RS01225
3	3	0.497	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC079_13635	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SGO_1911	*	KE3_RS05005	*	*	*	*	*	*	*	*	*
3	3	0.777	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	CPF_1250	*	AC079_01875	*	*	*	*	*	*	*	*	*	BB562_15630	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
15	15	0.304	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	EF_2681	*	*	LVIS_1351	*	*	*	*	*	BB562_07450	lp_2056	*	*	*	*	*	*	*	*	*	*	SAG0751	*	SDEG_0611	Sez_1344	GALLO_1522	*	*	KE3_RS07185	*	SMU_774	*	L897_02680	M5005_Spy0496	*	str0696	SUB0593	AC806_RS00350
3	3	0.427	*	*	BF25_RS10950	*	*	*	*	*	BMB171_C2621	*	*	Cbei_3144	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
5	5	0.449	*	BAXH7_02524	*	*	*	*	*	*	*	*	*	Cbei_5056	CBO2843	CKL_0633	*	*	CTC_01387	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	BF25_RS13355	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_041010	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	BF25_RS12965	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC079_01685	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.967	*	*	*	*	BLi01979	B14_RS12420	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_008360	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.371	*	*	BF25_RS22120	*	*	*	*	*	BMB171_C0510	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SAOUHSC_00830	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	BMD_2318	*	BMB171_C2168	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
5	5	0.448	*	*	*	*	*	*	BMD_0867	*	*	*	CA_C0153	*	*	*	*	*	*	*	*	*	LBA0796	*	*	*	*	lhv_0843	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	KE3_RS07090	*	*	*	*	*	*	*	*	*
3	3	0.806	*	*	BF25_RS07780	*	*	*	BMD_0641	*	BMB171_C3230	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
10	10	0.566	*	*	BF25_RS07995	*	*	*	BMD_3613	*	BMB171_C3170	CD630_31220	*	Cbei_3513	*	*	*	*	*	*	EF_0110	*	*	LVIS_1913	LCABL_21150	*	*	*	*	*	*	*	*	*	LSL_1708	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC806_RS03440
3	3	0.738	*	*	*	*	*	*	BMD_1680	BSU32920	*	*	*	Cbei_0722	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	CTC_02406	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	smi_1836	*	*	*	*	*	*	*	*
3	3	0.805	*	*	*	*	*	*	*	*	*	CD630_29970	CA_C2443	*	*	*	*	*	CTC_01370	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
5	5	0.5	*	*	BF25_RS25825	*	*	*	*	*	BMB171_C4990	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SAOUHSC_01323	*	*	*	*	GALLO_0218	*	*	*	*	*	*	*	*	*	*	*	AC806_RS09785
5	5	0.729	*	BAXH7_00348	*	*	*	*	BMD_1183	BSU39510	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LEUM_0109	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	str1348	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LVIS_2196	*	*	*	*	*	*	*	*	*	*	*	*	*	OEOE_1682	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	lp_1759	*	DU507_09120	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.511	*	*	BF25_RS18765	*	*	*	*	*	BMB171_C1119	*	*	*	*	*	*	*	*	AC079_07935	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	Cbei_4591	*	CKL_2437	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	ABC2864	*	*	*	*	BMB171_C3377	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.691	*	BAXH7_01015	BF25_RS05220	*	*	*	*	BSU10340	BMB171_C3598	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	BF25_RS21790	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LJ_1574	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	CBO0359	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SSU0573	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	CD630_04610	*	*	*	*	*	*	*	*	*	*	*	*	LCABL_10650	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	CKL_0744	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	C0213_06530	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LEUM_0251	*	*	PEPE_0401	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.311	*	BAXH7_04094	*	*	BLi04262	B14_RS01115	*	*	*	*	*	*	*	*	*	*	*	AC079_00300	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	CD630_03670	*	*	*	*	*	*	CTC_01804	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.676	*	*	*	*	*	*	*	BSU13760	*	*	*	*	*	*	*	*	CTC_00480	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SCIM_RS08395	*	*	*	*	*	*	SSU1945	*	*	*
8	8	0.699	*	BAXH7_01575	BF25_RS12260	*	BLi00992	B14_RS16840	BMD_0522	BSU18430	BMB171_C2384	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_002210	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LCABL_25290	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SAG2058	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	ABC3478	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC806_RS10455
2	2	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SUB0586	AC806_RS03155
2	2	1	*	*	BF25_RS13460	ABC0273	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	7	0.102	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LAF_1788,LAF_1727,LAF_1576,LAF_1174,LAF_0783	*	*	*	*	*	DU507_04750	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SMU_875c	*	*	*	*	*	*	*
10	10	0.0125	*	*	*	*	BLi00563	B14_RS18975	*	*	*	*	CA_C1070	Cbei_3173	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	C0213_03755	*	*	LEUM_1897	*	*	*	*	*	*	*	Sez_0810	GALLO_0532	*	*	KE3_RS09970	*	*	*	*	*	*	str0253	*	*
7	7	0.0314	*	*	*	*	*	*	*	*	BMB171_C3889	*	CA_C0458	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	BB562_14560	lp_0492	*	*	*	*	*	*	OEOE_1777	*	*	SAOUHSC_02435	*	*	*	*	*	SGO_0492	*	*	*	*	*	*	*	*	*	*	*
5	5	0.0477	*	*	*	*	*	*	*	*	*	CD630_19260	*	Cbei_0286	CBO1044	*	*	CPF_0209	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_024540	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	6	0.112	*	*	*	*	*	*	BMD_3881	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LVIS_2133,LVIS_1809	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_001070,PPSQR21_022840	PEPE_1729	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.196	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC079_13450	*	*	*	*	*	*	*	*	*	*	*	*	*	C0213_08155	*	*	*	*	*	*	*	*	*	*	*	GALLO_1421	SGO_1817	*	*	*	*	*	*	*	*	*	*	*
4	4	0.0872	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	DU507_12100	*	*	*	*	*	*	*	*	*	*	*	Sez_0631	*	*	*	*	smi_0485	*	*	*	*	*	str0182	*	*
4	4	0.226	*	*	BF25_RS08360	*	*	*	*	*	*	*	*	*	CBO2102	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LSL_0071	llmg_2350	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
5	5	0.05	*	*	BF25_RS13380	*	*	*	*	*	BMB171_C2111	*	*	*	CBO3165	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SAG1977	*	*	*	*	*	*	*	*	SMU_2055	*	*	*	*	*	*	*
7	7	0.0165	Aflv_1165	*	BF25_RS04270	*	*	*	BMD_3695	BSU39890	BMB171_C3781	*	*	*	CBO0447	*	*	*	*	*	*	*	*	*	*	*	*	*	*	BB562_02100	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
11	11	0.00766	*	*	BF25_RS18860	*	*	*	BMD_2834	*	BMB171_C3402	*	*	*	CBO0980	*	*	*	*	*	*	*	*	LVIS_2041	LCABL_29950	*	*	*	*	*	*	*	DU507_14560	C0213_06245	*	llmg_0061	*	*	PPSQR21_026540	PEPE_0548	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
9	9	0.0319	*	BAXH7_02855	*	*	BLi02988	B14_RS07345	BMD_4693	BSU28400	*	*	*	*	*	*	*	*	CTC_02048	*	*	GK2669	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LEUM_2011	*	PPSQR21_008090	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
6	6	0.0831	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LBA1475	*	*	*	LAF_1769	*	*	*	*	*	*	*	*	llmg_0654	*	OEOE_1494	*	*	*	SAG0639	*	*	*	*	*	*	*	*	*	*	*	M5005_Spy0467	*	*	*	*
6	6	0.0676	Aflv_2097	*	*	*	*	*	*	BSU30910	*	*	*	*	*	*	*	*	*	*	*	GK0838	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_040860	*	*	*	*	*	*	*	*	*	*	*	*	SPD_0138	*	*	*	str1082	*	*
6	6	0.0868	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LCABL_01390	*	LAF_0813	*	*	BB562_00565	lp_0128	*	*	C0213_10200	*	*	*	OEOE_0497	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
8	8	0.022	*	*	*	*	BLi02005	B14_RS12280	BMD_2300	*	BMB171_C2432	*	*	*	*	*	*	CPF_0711	*	*	*	*	*	*	LCABL_29930	*	*	*	*	BB562_02500	*	*	*	*	*	*	*	*	PPSQR21_023870	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
10	10	0.0265	*	BAXH7_04183	*	*	*	*	*	BSU30880	*	*	CA_C2907	Cbei_0386	CBO0113	*	NT01CX_0571	CPF_2483	CTC_00272	AC079_02610	*	*	*	*	*	*	*	*	*	*	*	*	DU507_10685	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
10	10	0.0355	Aflv_1256	BAXH7_00569	*	*	BLi02009	B14_RS12265	BMD_0862	BSU34480	BMB171_C0732	CD630_05810	*	Cbei_1253	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	llmg_0161	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
14	14	0.0185	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LCABL_00230	*	*	*	*	*	*	*	DU507_00175	C0213_03625	*	*	*	*	*	*	*	SAG0017	SanJ4211_0018	*	Sez_0018	*	*	SCIM_RS00195	KE3_RS01565	smi_2063	*	SPD_2043	L897_00250	M5005_Spy0017	SSU0020	*	SUB0019	*
6	6	0.0458	*	*	*	*	BLi02208	B14_RS11265	BMD_5206	*	*	CD630_27700	*	*	CBO3101	*	*	*	CTC_02266	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
5	5	0.108	*	*	*	*	BLi01310	B14_RS15175	BMD_0505	*	*	*	*	*	*	*	*	*	*	*	*	*	LBA0753	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_051060	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
6	6	0.028	*	BAXH7_00817	*	*	BLi03562	B14_RS04550	*	BSU08540	*	*	*	Cbei_0716	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LAR_1679	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.0653	Aflv_1234	BAXH7_01571	*	ABC3391	BLi02163	B14_RS11495	BMD_2054	BSU18460	*	*	*	*	*	CKL_1006	*	*	*	*	*	*	*	*	*	*	*	lhv_0073	*	*	*	*	*	C0213_05795	*	*	*	OEOE_1565	PPSQR21_017890	*	*	*	*	*	*	*	*	SCIM_RS07560	*	*	*	*	*	*	*	*	*	*
8	8	0.125	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC079_13785	*	*	*	LVIS_1021	LCABL_25900	*	*	lhv_1843	*	BB562_02875	*	*	DU507_12575	*	*	*	LEUM_0341	*	*	*	SAOUHSC_02388	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
7	7	0.0981	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	lp_3164	*	*	*	*	*	*	*	PPSQR21_035490	*	*	*	*	*	*	GALLO_1732	SGO_0088	*	*	*	*	*	L897_03450	M5005_Spy0654	*	*	*	AC806_RS06800
14	14	0.0691	*	*	*	*	*	*	*	*	*	*	CA_C0080	*	*	*	*	*	*	*	*	*	LBA1799	*	*	*	*	*	LJ_0764	*	lp_3581	*	*	*	LSL_1913	*	*	*	*	*	SAOUHSC_02264	*	SanJ4211_1922c	*	*	*	SGO_2146	SCIM_RS09475	KE3_RS08915	smi_2084	*	SPD_2064	L897_02165	*	*	*	SUB1676	*
19	22	0.144	*	BAXH7_00258	BF25_RS19885,BF25_RS20310	ABC3431	BLi02173	B14_RS11440	BMD_3685	BSU02670	BMB171_C0843	*	CA_C3346	Cbei_2238	*	CKL_2850,CKL_2464	*	*	*	AC079_13320,AC079_12140	*	*	*	LVIS_0106	LCABL_23630	*	*	*	*	BB562_15375	*	LAR_1250	*	*	*	*	*	*	PPSQR21_025830	PEPE_0275	*	*	*	*	*	*	SGO_0343	*	*	*	*	*	*	*	*	*	*	*
11	11	0.0661	*	*	*	*	*	*	*	*	*	CD630_18140	*	*	*	*	*	*	*	*	EF_2982	*	*	*	*	LBUL_0941	LAF_0767	lhv_0047	*	BB562_00875	lp_0205	LAR_1618	*	*	LSL_1511	*	*	*	*	*	SAOUHSC_00359	*	*	SDEG_1389	*	*	*	*	*	*	*	*	*	*	*	*	*	*
6	6	0.0689	*	*	BF25_RS12600	ABC0506	*	*	*	BSU08380	BMB171_C2277	*	*	*	*	*	*	*	*	AC079_00810	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	smi_0637	*	*	*	*	*	*	*	*
9	9	0.142	Aflv_0301	*	*	*	*	*	BMD_1065	*	*	CD630_27680	*	Cbei_0487	CBO1869	*	*	*	CTC_02078	*	*	GK0400	*	*	*	*	*	lhv_2023	*	*	*	*	*	*	*	*	*	*	PPSQR21_026970	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.0777	*	*	*	*	*	*	*	*	BMB171_C3259	*	*	*	*	*	*	*	*	*	*	*	*	LVIS_1770	*	LBUL_0233	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	smi_1302	*	*	*	*	*	*	*	*
4	4	0.21	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	LBA1127	*	*	*	*	lhv_1237	LJ_1411	*	*	*	*	C0213_08750	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
4	4	0.128	*	*	*	*	*	*	*	*	*	*	*	*	CBO2283	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	SDEG_1602	*	*	*	SCIM_RS07785	*	*	*	SPD_0614	*	*	*	*	*	*
4	4	0.204	*	*	*	*	*	*	BMD_0392	*	*	CD630_17380	*	*	*	*	*	*	CTC_02323	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	PPSQR21_001000	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.316	*	*	*	ABC3263	*	*	*	*	*	*	*	*	*	*	NT01CX_0182	*	*	*	*	GK1408	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
3	3	0.329	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	AC079_05850	*	*	*	LVIS_0871	*	*	*	*	LJ_0724	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
